image_name,count,img_size
hpccbk/smart-irrigation-backend:1.1.4,121,589307538
hpccbk/smart-irrigation-backend:1.1.0,121,589304583
hpccbk/smart-irrigation-backend:latest,121,589304603
hpccbk/smart-irrigation-backend:1.1.2,121,589304729
hpccbk/smart-irrigation-backend:1.1.3,121,589304735
atosariapclab/hpc-exporter-nojwt:2.4,120,386677053
hpcdc/nfs-subdir-external-provisioner:v4.0.2,113,43808829
gwright99/aks-nvme-ssd-provisioner:v1.0.2,112,140617389
hpcsc/identity-server:0.0.1,111,106708381
hpcsc/identity-server:0.1.0,111,106708417
hpcjorgemas/alumno20-lab5-docker:v1,108,675323524
hpchen/fluentd:latest,106,51887440
ramyagr10/hpcsstestwebsitedockerfile:latest,106,136729211
atosariapclab/hpc-exporter-nojwt:2.4.1,104,386755088
atosariapclab/hpc-exporter-nojwt:latest,104,386755088
uqrcc/portal-resource-server:1.0.13,102,339845760
autamus/sz:2.1.11.2,100,69426576
autamus/sz:2.1.12,98,68827512
autamus/mercury:2.0.1,98,237727166
hpcal1/vd-poc-dev:0.0.1,98,471528836
primage/hpc-connector:latest,98,55643033
hpcal1/vd-poc-dev:latest,98,471528836
valerylu16/practica-docker:latest,96,144274732
kubesigs/kube-batch:v0.4.2,93,47692185
kubesigs/kube-batch:v0.5,93,48013142
qwertyjack/hpc:latest,93,5528857
kubesigs/kube-batch:latest,93,47692185
hpcsc/clair-scanner:0.1.0,89,235404143
jeffreypeng/hpc-row-count:latest,89,5548429
hpcomman/kubectl:1.15.0,89,94284126
jeffreypeng/hpc-container-job-example:latest,89,5548429
cdacacts/hpcsa001:latest,87,150381750
vikasrai8423/hpcsalab1:1.0,87,151616532
hpcsc/alpine-jq:0.1.0,86,6715085
bie9thi6/hpc-syslog-server-90d:latest,85,9013828
antoinelpp/dockerfile:latest,84,3766481066
hpcdevops/pi-estimator:0.2,79,143630539
hpcdevops/pi-estimator:0.1,79,143630161
hpc4geo/docker101tutorial:latest,78,27503713
jwdebler/megalodon_guppy:2210.452.2,73,
hpccbk/data-portal:latest,72,840360665
hpccbk/data-portal:3.0.0,72,840375009
hpccbk/data-portal:3.1.0,70,998317208
hpccsystems/solutions-lab:jx2ecl,69,108110592
lcrown/hpc-cmdb-app:latest,69,390566475
hpcsa887/hpcsa-demo:2.0,63,130963140
antoinelpp/dockerfile:Antoine,62,1947715645
hpcal1/company-site:latest,59,761291969
aofekiko/hpc-packer-qemu:latest,54,1139848044
bhushangedam/hpcsa-demo:1.0,52,123988070
cdachpcsa/hpcsa-demo:1.1,52,123988029
devkrnitesh/hpcsa-demo:1.0,52,123988057
dhpcsa24/hpcsa-demo:1.0,52,123988069
dk77436/hpcsa-demo:1.0,52,123988064
jinkasivakumar/hpcl5:latest,52,77819980
pranjali28/hpcsa-demo:1.0,52,123988068
sampada89/hpcsa-demo:1.0,52,123988065
walvekarsan/hpcsa-demo:1.0,52,123988069
abcdsp/hpcsa-demo:1.0,52,123988066
apurvak11/hpcsa-demo:1.0,52,123988074
cdachpcsa/hpcsa-demo:1.0,52,123988027
hpcsa44/hpcsa-demo:1.0,52,123988068
jinkasivakumar/hpcl2:latest,52,77819980
manishalabade/hpcsa-demo:1.0,52,123988068
mukut123/hpcsa-demo:1.0,52,123988067
shruti031/hpcsa-demo:1.0,52,123988069
tarunshori/hpcsa-demo:1.0,52,123988070
dhananjaytupe/hpcsa-demo:1.0,52,123988037
gautam2607/hpcsa-demo:1.0,52,123988068
jinkasivakumar/hpcl:latest,52,77819980
mithleshmurmu/hpcsa-demo:1.0,52,123988070
autamus/mercury:2.1.0,51,237801213
autamus/sz:2.1.12.2,51,68526426
autamus/mercury:latest,51,237801213
autamus/sz:latest,51,68526426
ricardobarroslourenco/mambaforge_custom_geo_cpuonly:v0.3,51,72782697
sandip3838/hpcsa-demo:1.0,48,131617918
sandip3838/hpcsa-demo:2.0,48,131617918
qnib/ib-bench:latest,46,2042179369
jwdebler/megalodon_guppy:231.454.1,45,
ketidevit2/hpc-metric-collector:v1.1,44,110867510
ketidevit2/hpc-metric-collector:v1.3,44,118721984
thandongtb/hpc-demo:python3.8,41,58942725
hpcal1/passion-project-web:latest,39,2440293113
hainvh/hpc-quantum:latest,37,49555890
qnib/hpcg:latest,37,1636722314
hpcjmart/cexample:latest,36,13129454
gourav1401/hpcsa-demo:3.0,32,77846183
ddmal/hpc-rabbitmq:ui-overhaul,30,145108143
ddmal/hpc-rabbitmq:nightly,30,145137829
hpcadmin/chemprop:latest,28,
ug1ybob/likwid:5.3.0,28,93903977
ug1ybob/likwid:6f1ed6d,28,93903977
ug1ybob/likwid:a4df98b,28,93903977
zalfrpm/simplace-hpc:5.0-3897,27,
ketidevit2/hpc-metric-collector:v1.4,23,119085820
ketidevit2/hpc-metric-collector:v1.2,23,119094407
ketidevit2/hpc-metric-collector:v1.5,23,119146154
ddmal/hpc-rabbitmq:4c3996d-aug02,22,136206421
hpcustomer/alpine:ver1,22,7330497
ddmal/hpc-rabbitmq:6b30b5c4_aug23,22,136206421
ddmal/hpc-rabbitmq:revert_1034,22,136206421
spcleth/hpc-disagg:rfaas-function-thumbnailer,21,185733569
spcleth/hpc-disagg:rfaas-function-image-recognition-cpu,21,924609834
hpci/yprov-im:latest,20,147772295
hpci/yprov:latest,20,147766053
suderdocker/hpc7k.bc.exporter:2023.09.27,18,19741704
suderdocker/hpc7000:20230927,18,19741562
slskopytko/hpcnlctind:ntrnrmtnuo,18,7334593
suderdocker/hpc7000.exporter:2023.09.27,18,19741705
suderdocker/hpc7000:2023.09.27,18,19741705
hpcmtint/isc-kea-dhcp4:latest,17,89517648
vamosa/hpcc:latest,15,1093484
hpcsa12/cdac1:latest,14,1199513
liudali/hpcs-tke-time-log:fixsize,13,4420401
liudali/hpcs-tke-time-log:fixsize15m,13,4420403
liudali/hpcs-tke-time-log:fixsize1min,13,4420525
liudali/hpcs-tke-time-log:qos,13,4440811
sonam16/hpcsa_c1:latest,13,1219865
arunvel1988/hpcsa:latest,13,1219817
liudali/hpcs-tke-time-log:finish15m,13,4420903
tragu/hpcsa_busybox:latest,13,1219833
chitnaviskanchan/hpc1:latest,13,1219817
dockanch/hpcsa_c1:latest,13,1219821
prati3104/hpc:latest,13,1219872
suman36/hpcsa_autoscaling:latest,13,1219789
tejaswidocker22/hpcsa:latest,13,1219842
tragu/hpcsa_docker:latest,13,1219817
eduardojuniolagobatista/hpc-operator:v2,6,59907668
eduardojuniolagobatista/hpc-operator:v1,6,59890412
eduardojuniolagobatista/hpc-webhooks:v1,2,54386990
